Process count: 16
Iteration: 1 | Clusters found so far: (0, 17, 36, 41), (1,), (2, 5, 40), (3, 13, 28), (4, 16, 24, 26, 27, 49), (6, 19, 42), (7,), (8,), (9, 12, 20, 34), (10,), (11, 22), (14, 39), (15,), (18,), (21, 23, 45, 50), (25,), (29, 37), (30, 31, 44, 46), (32,), (33,), (35,), (38,), (43,), (47,), (48,) | Number: 25 | Elapsed time: 0:00:00.061823
Iteration: 39 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.497612
Iteration: 40 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.563090
Iteration: 41 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.634427
Iteration: 42 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.696203
Iteration: 43 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.758054
Iteration: 44 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.820014
Iteration: 45 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.881747
Iteration: 46 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:02.943604
Iteration: 47 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.013611
Iteration: 48 | Clusters found so far: (0, 9, 17, 20, 34, 36, 41), (1, 21, 23, 30, 45, 50), (2, 5, 38, 43, 47), (3, 13, 28), (4, 8, 16, 24, 26, 27, 33, 49), (6, 12, 19, 22, 42, 48), (7, 14, 29, 31, 32, 37, 39, 40, 44, 46), (10, 11, 15, 35), (18,), (25,) | Number: 10 | Elapsed time: 0:00:03.080971
